,Date/Time,MULTIPOINT
403,2022-06-17 19:00:00,"MULTIPOINT ((-0.389421629 -0.8063970818), (-0.1932430063 -0.6405372862), (-0.1418374177 -0.6112969422), (-0.1728510951 -0.6359899406), (-0.172747168 -0.6424440242), (-0.3694793682 -0.7972910655), (-0.3069498555 -0.7272394721), (-0.4985823569 -0.8774523815), (-0.4003116984 -0.749536367), (-0.4161370755 -0.796385292), (-0.3475277608 -0.780710987), (-0.4021156344 -0.8223239377), (-0.4779587218 -0.861912667), (-0.4177419781 -0.820250422), (-0.4127731455 -0.8140285041), (-0.4769154279 -0.8446351976), (-0.3408828636 -0.7675700583), (-0.2599958479 -0.6955558165), (-0.3116638693 -0.7292887282), (-0.3046167928 -0.6940795534), (-0.3780985971 -0.8163327548), (-0.3841741973 -0.7968474773), (-0.5012053725 -0.8730532166), (-0.3654057241 -0.7875179979), (-0.3856515861 -0.7549597427), (-0.4083593655 -0.7931142908), (-0.2757058995 -0.7125360901), (-0.2723886062 -0.6952356128), (-0.4041792763 -0.8040314369), (-0.3990062549 -0.7540006217), (-0.439339533 -0.7960708105))"
404,2022-06-17 20:00:00,"MULTIPOINT ((-0.1717173585 -0.627745053), (-0.2871469091 -0.7246439863), (-0.5009240616 -0.8785734521), (-0.4016585041 -0.7620841559), (-0.1440406571 -0.6097250114), (-0.4134191176 -0.8135673321), (-0.3892516207 -0.8063939823), (-0.5190820246 -0.8875895825), (-0.3582060425 -0.770918905), (-0.4000553598 -0.7491243104), (-0.4025340247 -0.753102895), (-0.4386300872 -0.8285020452), (-0.3754804389 -0.7955144476), (-0.4086154359 -0.8098070248), (-0.4118223504 -0.8127186015), (-0.4056775548 -0.81439073), (-0.1886245012 -0.6445382231), (-0.403782163 -0.7670516645), (-0.3547342666 -0.7579216269), (-0.2960980193 -0.7198744294), (-0.24674305 -0.6787325452), (-0.431707604 -0.8694456796), (-0.4171981302 -0.8094353214), (-0.295308233 -0.8262033379), (-0.2869087187 -0.8249639493), (-0.3569603477 -0.7876595623), (-0.1923086906 -0.6932342204), (-0.3992494816 -0.7612130134), (-0.40179761 -0.7624922785))"
405,2022-06-17 21:00:00,"MULTIPOINT ((-0.1818656641 -0.6389460431), (-0.2859027938 -0.7198053459), (-0.2055411947 -0.6604597741), (-0.4049341371 -0.7695755039), (-0.398721666 -0.8204328165), (-0.3829047223 -0.8013497011), (-0.1686351417 -0.6389852639), (-0.4038149131 -0.7830833674), (-0.162077126 -0.6172567127), (-0.4118073611 -0.8170111908), (-0.196184523 -0.650218799), (-0.2495670658 -0.6885882268), (-0.3965910936 -0.8010196028), (-0.439697519 -0.8439462113), (-0.2882154734 -0.7278358903), (-0.3057042502 -0.8466369476), (-0.1447205117 -0.6085925561), (-0.4688064326 -0.8803684287), (-0.4459516503 -0.853432693), (-0.3847662316 -0.8153425791), (-0.397353613 -0.8169558168), (-0.3314402341 -0.8332605154), (-0.3384101885 -0.7653797148), (-0.2590206169 -0.8093729735), (-0.4001630268 -0.7601556021), (-0.1655131271 -0.624246297), (-0.4748532759 -0.8595916074), (-0.2612601974 -0.6898292844), (-0.2255159523 -0.6700355457), (-0.3645802673 -0.8527275534), (-0.4087486414 -0.7636863665), (-0.3988710826 -0.7548517961), (-0.2737052545 -0.7086389869), (-0.1560665938 -0.6329322695), (-0.4799517678 -0.862848482), (-0.2492198375 -0.7472284207), (-0.3245127148 -0.7169610048))"
406,2022-06-17 22:00:00,"MULTIPOINT ((-0.1785232794 -0.6410046573), (-0.2762665843 -0.7265723612), (-0.3597938995 -0.7795912873), (-0.3333085974 -0.7174863129), (-0.4042287143 -0.7680299786), (-0.3039938263 -0.7489666524), (-0.2788922222 -0.7222943754), (-0.341145639 -0.7582264523), (-0.4154655352 -0.8118021585), (-0.3181587837 -0.8263453791), (-0.2299332785 -0.6778972261), (-0.2691235224 -0.7032102467), (-0.3961094976 -0.7674194338), (-0.2802291046 -0.6785276196), (-0.1955926675 -0.6967655213), (-0.2255234321 -0.6700906812), (-0.4511255061 -0.8625028265), (-0.2725328675 -0.7240019099), (-0.3196564066 -0.7351624872), (-0.3755213542 -0.7760790604), (-0.3405269934 -0.8165385745), (-0.4954576306 -0.8843740745), (-0.3230321374 -0.8396456347), (-0.2938420788 -0.7422460702), (-0.4018827185 -0.7688374021), (-0.4049580068 -0.8204728718), (-0.5078865063 -0.8828962617), (-0.3516252746 -0.7767727556), (-0.2219198514 -0.7411693465), (-0.4053077681 -0.7556109388), (-0.4058548939 -0.8163716179), (-0.3707715805 -0.7917877581), (-0.3501138841 -0.8507799257), (-0.3054381074 -0.8079902324), (-0.2588902126 -0.7904804186), (-0.4373788497 -0.7891317721), (-0.3439825879 -0.7724984058), (-0.4036902304 -0.8248389554), (-0.3001652862 -0.8405174924), (-0.3033767005 -0.8297366057), (-0.4509537396 -0.8303075721), (-0.444410311 -0.8224504217), (-0.4002213452 -0.7588254931), (-0.3240300163 -0.7384487475), (-0.4701195346 -0.8495733205), (-0.246629587 -0.6786834895), (-0.2832643121 -0.8308144619), (-0.3488845793 -0.7935379706), (-0.346192726 -0.77692189), (-0.4835836286 -0.8692452245), (-0.2913107873 -0.7405812136), (-0.4075560203 -0.7760676161), (-0.4114450541 -0.8156396556), (-0.4126827028 -0.8140828648), (-0.4261471842 -0.8247299955), (-0.3881367176 -0.8054410008), (-0.3990806056 -0.7547053441), (-0.3095389886 -0.8037437185))"
407,2022-06-17 23:00:00,"MULTIPOINT ((-0.2292652992 -0.67732924), (-0.2161334441 -0.6540633892), (-0.400878373 -0.8222049044), (-0.4018200791 -0.8222619474), (-0.3759233546 -0.8023244985), (-0.4077636659 -0.8120705049), (-0.3775743277 -0.7899789529), (-0.4117802134 -0.8391505469), (-0.344203256 -0.7659700531), (-0.3256877242 -0.7552658198), (-0.3957407539 -0.8188859203), (-0.3374666944 -0.7732442563), (-0.2587866878 -0.8084455034), (-0.3966533455 -0.733814556), (-0.3648182492 -0.787095093), (-0.4147778134 -0.812626391), (-0.205434839 -0.6571969389), (-0.2754498589 -1.0198071869), (-0.4037468502 -0.8152008955), (-0.3747386006 -0.8013877298), (-0.5163418657 -0.8816158641), (-0.4061801001 -0.8052127692), (-0.2838450522 -0.8413461358), (-0.4118548323 -0.8146310616), (-0.3766140861 -0.7963922659), (-0.523472203 -0.8925739), (-0.4669326457 -0.8649024468), (-0.4038998428 -0.7803932271), (-0.399337123 -0.756314469), (-0.4126303742 -0.8110991051), (-0.3920492337 -0.8150378729), (-0.2253905991 -0.6694336438), (-0.3397615834 -0.770686501), (-0.4123328522 -0.8143254614))"
408,2022-06-18 00:00:00,"MULTIPOINT ((-0.2754464617 -1.0198062332), (-0.3997319119 -0.753317894))"
409,2022-06-18 01:00:00,"MULTIPOINT ((-0.471571832 -0.8778534706), (-0.3816868308 -0.800383189), (-0.3123093645 -0.7347936449), (-0.3915360201 -0.8145626339), (-0.3706013934 -0.7981654863), (-0.4074402179 -0.8211133984), (-0.3206990449 -0.7874456362), (-0.4321634231 -0.8348001397), (-0.4038144363 -0.7671315962), (-0.4051574277 -0.7701374697), (-0.4418845622 -0.7942500245), (-0.4011039879 -0.8187590787), (-0.4091811569 -0.8120867178), (-0.413094716 -0.8114809415), (-0.3849304588 -0.8222668947), (-0.3404854524 -0.836933321), (-0.4780933279 -0.8717919526))"
410,2022-06-18 02:00:00,"MULTIPOINT ((-0.4132045286 -0.8138712633), (-0.4133247413 -0.8272321383), (-0.3975790491 -0.8127765386), (-0.3396181565 -0.8378044039), (-0.4284194253 -0.8307181386), (-0.3271472331 -0.8317884844), (-0.3396181565 -0.8378044039), (-0.408602026 -0.8096997339), (-0.3425519849 -0.7674848813), (-0.3233064155 -0.7172395439), (-0.3949892604 -0.7988575722), (-0.3686702119 -0.7849643555), (-0.1815069182 -0.6355021843), (-0.3396181565 -0.8378044039), (-0.3568546475 -0.7774315217), (-0.3132371243 -0.8033843536))"
411,2022-06-18 03:00:00,"MULTIPOINT ((-0.4820414548 -0.8488399872), (-0.4919885665 -0.8805811627), (-0.2921366016 -0.7253478145), (-0.3317888928 -0.7558336866), (-0.3981767156 -0.7550083216), (-0.3979666264 -0.8013517873), (-0.2806630207 -0.834544549), (-0.3289221738 -0.8316167594), (-0.2857333517 -0.7126309233), (-0.2990360494 -0.73247944), (-0.3325190197 -0.7458736944), (-0.3412078909 -0.7543275609))"
412,2022-06-18 04:00:00,"MULTIPOINT ((-0.4242863305 -0.8400545919), (-0.228501558 -0.6737308227), (-0.4073800222 -0.8078281039), (-0.2887192404 -0.7141585668), (-0.2340654346 -0.677540007), (-0.1827558909 -0.6441507838), (-0.3943573241 -0.8077509141), (-0.2219810753 -0.6681471664), (-0.324268177 -0.7385804769))"
413,2022-06-18 05:00:00,"MULTIPOINT ((-0.1771345303 -0.6387442766), (-0.2124998102 -0.6616457556))"
414,2022-06-18 06:00:00,MULTIPOINT ((-0.2304151277 -0.6779995696))
415,2022-06-18 07:00:00,"MULTIPOINT ((-0.198635191 -0.6541300288), (-0.2532014447 -0.6977437162), (-0.2337044388 -0.6748298391), (-0.3356492591 -0.7636854128))"
416,2022-06-18 08:00:00,"MULTIPOINT ((-0.2685815817 -0.7061449505), (-0.3501927942 -0.7824849822), (-0.2954838735 -0.7433342979), (-0.3301954036 -0.7592507823), (-0.2655651779 -0.6802470158), (-0.333149168 -0.8192499941), (-0.2090707227 -0.6603486088), (-0.2016078783 -0.7068140285), (-0.2401005815 -0.716911353))"
417,2022-06-18 09:00:00,"MULTIPOINT ((-0.4978379856 -0.8889584355), (-0.509664129 -0.891115936), (-0.2771184139 -0.8363034639), (-0.4373371 -0.8494335443), (-0.3987593033 -0.8204647058), (-0.3298974048 -0.7433407353), (-0.4600086428 -0.8472325909), (-0.1890365144 -0.6481237655), (-0.2938562933 -0.8319473941), (-0.2276316398 -0.6625428863), (-0.493658999 -0.8654849768), (-0.4828082654 -0.8446020567), (-0.3394101236 -0.8225119352), (-0.5027708796 -0.8900574518), (-0.3817862433 -0.7243304585), (-0.4218150559 -0.803917947), (-0.3740474221 -0.8008494275), (-0.4349109723 -0.8283868267), (-0.414221986 -0.8130045317), (-0.4071859653 -0.8049299981), (-0.3419264257 -0.7711646608), (-0.3644427409 -0.7867219591), (-0.3940960387 -0.8081766801), (-0.4782966823 -0.8703832828), (-0.4119681016 -0.8328646716), (-0.2748527288 -0.8394511998), (-0.4469867195 -0.8521013919), (-0.2917952738 -0.7142688976), (-0.3087413649 -0.7429724295), (-0.3193617752 -0.7896405694), (-0.2662541214 -0.823698036))"
418,2022-06-18 10:00:00,"MULTIPOINT ((-0.4040967008 -0.823443697), (-0.3765549035 -0.7909734799), (-0.219320795 -0.6674513849), (-0.3548565356 -0.7762802904), (-0.3452049791 -0.7625807935), (-0.4044989992 -0.8216414484), (-0.3813079551 -0.7951544867), (-0.3404057675 -0.7693165156), (-0.4038294257 -0.8246547131), (-0.3523896714 -0.7754665486), (-0.3440144142 -0.8213232713), (-0.4455785856 -0.8582309205), (-0.3856189255 -0.7949511108), (-0.4024068984 -0.821443616), (-0.4070792221 -0.8149036997), (-0.403393811 -0.7525824746), (-0.2776752546 -0.8354466865), (-0.3505286985 -0.8363436384), (-0.2025271302 -0.6570901248), (-0.377953114 -0.8039166357), (-0.279451119 -0.8400804609), (-0.3589982426 -0.831705632), (-0.4526656535 -0.8064394618), (-0.3990399586 -0.7585748496), (-0.3435787101 -0.7665524042), (-0.2754899993 -0.7039853041), (-0.2766321693 -0.7137377481), (-0.3358629838 -0.8383427061), (-0.3800940867 -0.8237627086), (-0.4100536975 -0.8128764383), (-0.2845441873 -0.734674552), (-0.4518587322 -0.8343673402), (-0.3231351854 -0.7531632163), (-0.4088897439 -0.8108358252), (-0.4271822533 -0.8419358184), (-0.4062145785 -0.8079288977), (-0.4043989014 -0.8041728225), (-0.411456378 -0.7754042007), (-0.3642686202 -0.7561821436), (-0.347848497 -0.8207492651), (-0.3405805438 -0.7835425128), (-0.3302836709 -0.8489951418), (-0.3804090118 -0.7727988799), (-0.4051039667 -0.7700147409))"
419,2022-06-18 11:00:00,"MULTIPOINT ((-0.4358891833 -0.8408724465), (-0.2726193765 -0.711647185), (-0.4163007961 -0.8358486101), (-0.5022111185 -0.8714143482), (-0.4157553688 -0.8115454352), (-0.4096068483 -0.7896086205), (-0.314231457 -0.8000946957), (-0.328142132 -0.7416542417), (-0.3646547968 -0.7935671775), (-0.4787753578 -0.8418969553), (-0.2946999876 -0.8398983644), (-0.4058123695 -0.80707671), (-0.3980904747 -0.807320618), (-0.2989592849 -0.7456284751), (-0.3774951196 -0.7971011011), (-0.4018713051 -0.8069809231), (-0.3432626525 -0.8366405361), (-0.3558433587 -0.7776545675), (-0.445533558 -0.8582808107), (-0.4318194728 -0.8157231637), (-0.4083891356 -0.8030239755), (-0.4056290704 -0.796109316), (-0.4087564192 -0.8121028114), (-0.301255664 -0.7222166491), (-0.4173668571 -0.822840901), (-0.4456760312 -0.8324770535), (-0.3338022623 -0.7177682496), (-0.4169626813 -0.8001532289), (-0.4585966051 -0.8395904992), (-0.3850020679 -0.8094021805), (-0.3640468494 -0.8124351747))"
420,2022-06-18 12:00:00,"MULTIPOINT ((-0.4193401458 -0.8151191756), (-0.1734648535 -0.6352303807), (-0.3803176454 -0.8057406404), (-0.4340395641 -0.8379445973), (-0.4184322328 -0.8281245005), (-0.174653541 -0.6460286128), (-0.1418215939 -0.609506138), (-0.2759510929 -0.7066082684), (-0.4102125607 -0.7886934888), (-0.3847059464 -0.7896072496), (-0.3615805515 -0.7677706327), (-0.3639451722 -0.8262881573), (-0.2258296706 -0.6716051518), (-0.2923555712 -0.8148482065), (-0.3581740076 -0.7708963143), (-0.3953880723 -0.8096736264), (-0.2180488018 -0.6719552181), (-0.1600208745 -0.6184100302), (-0.3963083523 -0.8153772102), (-0.1697291699 -0.6279912855), (-0.416525964 -0.798164473), (-0.3600396591 -0.7834184726), (-0.3442197056 -0.7655983498), (-0.4162379779 -0.8097082576), (-0.4566040061 -0.8340142339), (-0.3989039519 -0.8221135284), (-0.4136586788 -0.8093472237), (-0.3643502718 -0.8183868985), (-0.3503418532 -0.8366780879), (-0.4068426409 -0.8027426945), (-0.3667969019 -0.7666040827), (-0.2034510458 -0.6527488374), (-0.2659967398 -0.7870700585), (-0.3039919787 -0.8208098248), (-0.3528466228 -0.8353179375), (-0.3813580487 -0.8158468462), (-0.2157475505 -0.6539994319), (-0.4427876179 -0.8384283004), (-0.3994559352 -0.8024738116), (-0.346163254 -0.7591551742), (-0.4249837967 -0.8381471386), (-0.2947828313 -0.8380810951), (-0.3277044611 -0.8487503993), (-0.2846358518 -0.8292932559), (-0.4115135044 -0.8146141335), (-0.3711176168 -0.7726989801), (-0.3992735599 -0.753167508), (-0.412582158 -0.8055816711), (-0.2722084659 -0.8205345641), (-0.3324542348 -0.7886886608), (-0.315310332 -0.845556886), (-0.3532349451 -0.7906824831), (-0.3839837761 -0.7438295049))"
421,2022-06-18 13:00:00,"MULTIPOINT ((-0.3071699574 -0.7362597153), (-0.2490115364 -0.6882189674), (-0.280995945 -0.7231995529), (-0.4215640813 -0.8169261926), (-0.3471643214 -0.7732793642), (-0.2954072878 -0.6956284763), (-0.2883079722 -0.7222497305), (-0.237826016 -0.7685668503), (-0.4640756713 -0.8199353445), (-0.3154501829 -0.7572728747), (-0.27388462 -0.7125157644), (-0.2646118499 -0.7010851717), (-0.2672951506 -0.7179483791), (-0.3981317773 -0.7550523705), (-0.4147434542 -0.7900342673), (-0.299109089 -0.729831024), (-0.4083123711 -0.7794971694), (-0.2539363694 -0.6641757941), (-0.4147434542 -0.7900342673), (-0.2896572811 -0.8293875527), (-0.2429379923 -0.6844768995), (-0.4147434542 -0.7900342673), (-0.3192510388 -0.6991657973), (-0.4083401744 -0.8128462181), (-0.2181380078 -0.7347295088), (-0.3002417825 -0.7215416106), (-0.3282719999 -0.8238956896), (-0.339389055 -0.7710591581), (-0.2258047579 -0.6714904697), (-0.4117486553 -0.8118313059), (-0.4606614688 -0.8372324242), (-0.3378456595 -0.8226098679), (-0.3289864819 -0.8422361733), (-0.2013958373 -0.7041296104), (-0.4150525684 -0.797643993), (-0.4156386427 -0.8128552186), (-0.4581524676 -0.8461421578), (-0.4020760303 -0.7566698999), (-0.4475356035 -0.85608248), (-0.2837028472 -0.8332606942), (-0.3439526092 -0.7682143401), (-0.4263108451 -0.8134465702), (-0.2376312887 -0.67939453), (-0.4004865641 -0.7536611057), (-0.2789615069 -0.839293065), (-0.3560775262 -0.81957592), (-0.4824796621 -0.86526056), (-0.3219075792 -0.7368310989), (-0.4422686827 -0.8733868913), (-0.2441649727 -0.6773772825), (-0.4336884917 -0.7899302548), (-0.3112165432 -0.7145455292), (-0.4107779241 -0.7907510897), (-0.2660970164 -0.6788627249))"
422,2022-06-18 14:00:00,"MULTIPOINT ((-0.1694120842 -0.6537720348), (-0.196728356 -0.6489618266), (-0.1770939131 -0.634582463), (-0.3993481788 -0.7568978334), (-0.4084383948 -0.8315894598), (-0.4015132893 -0.778301174), (-0.1686404758 -0.6343485688), (-0.4127647121 -0.8031051589), (-0.4112221509 -0.8150957504), (-0.5225830937 -0.8949980781), (-0.197735607 -0.6579941102), (-0.1474112177 -0.6154312178), (-0.1780790525 -0.6425773629), (-0.354226566 -0.7577750557), (-0.4012154991 -0.7617399905), (-0.3640326051 -0.7864559373), (-0.3692914799 -0.7971642835), (-0.3874814778 -0.7982665186), (-0.4116829465 -0.7970851862), (-0.141121699 -0.6130222393), (-0.3715465563 -0.7196296869), (-0.2888410325 -0.7386267312), (-0.4258565161 -0.8301448476), (-0.1762870067 -0.6339140407), (-0.1531681379 -0.6148789082), (-0.4160828695 -0.8151544624), (-0.443628511 -0.8485273535), (-0.4397776509 -0.8207556429), (-0.2976745524 -0.8440793712), (-0.3793982296 -0.786989173), (-0.3718457769 -0.7811399121), (-0.1558786012 -0.6258067238), (-0.4478396816 -0.8560409346), (-0.412383214 -0.8003861693), (-0.4427562386 -0.8009535593), (-0.4963005799 -0.8664544096), (-0.1391263137 -0.6114658657), (-0.4066512064 -0.8070805248), (-0.4226543696 -0.839222253), (-0.2595798117 -0.7628582), (-0.4030255142 -0.7481420623), (-0.33562381 -0.7651632256), (-0.4460750517 -0.8525383638), (-0.4170223407 -0.8004091176), (-0.3816724971 -0.7504566844), (-0.2998877897 -0.8322674786), (-0.3702108957 -0.7978613762), (-0.4029494947 -0.7740058428), (-0.2255202584 -0.6700744088), (-0.1515213815 -0.6203436505))"
423,2022-06-18 15:00:00,"MULTIPOINT ((-0.2693421344 -0.7094569011), (-0.4277928231 -0.8000510641), (-0.4128642437 -0.8408184434), (-0.4400664714 -0.842617056), (-0.4283510942 -0.8202693172), (-0.2569874007 -0.6948660553), (-0.3921669135 -0.8069789561), (-0.3915537213 -0.8145849266), (-0.4148673025 -0.7906054125), (-0.4120300854 -0.8145342614), (-0.2636167721 -0.6977931892), (-0.3301358634 -0.8052698718), (-0.2731800613 -0.7236204312), (-0.2939527257 -0.7327753841), (-0.4418824167 -0.8368763973), (-0.3456936674 -0.8359191241), (-0.4965185958 -0.8737041147), (-0.4475543179 -0.8006895641), (-0.4144253404 -0.8141929572), (-0.2252508228 -0.6687271928), (-0.4089732431 -0.7823934274), (-0.2493070916 -0.6745367561), (-0.4475543179 -0.8006895641), (-0.4475543179 -0.8006895641), (-0.4161188976 -0.8083431598))"
424,2022-06-18 16:00:00,"MULTIPOINT ((-0.4053352138 -0.7592544778), (-0.2786826098 -0.7221340947), (-0.5072808535 -0.8911082469), (-0.356271583 -0.7803994858), (-0.4110187071 -0.7918824125), (-0.3583023855 -0.7886926544), (-0.3516219966 -0.7752077392), (-0.4016194663 -0.7798493219), (-0.4050253248 -0.8129668011), (-0.4808418903 -0.8456383674), (-0.3454497851 -0.7756479895), (-0.3532076186 -0.7661231214), (-0.3824933647 -0.7893669776), (-0.3305110738 -0.7439516973), (-0.3748161101 -0.8014559787), (-0.1658478245 -0.6324058884), (-0.2375260653 -0.6737024503), (-0.2520895514 -0.6909589979), (-0.2597987813 -0.7636070308), (-0.3972605479 -0.8084952744), (-0.4157750367 -0.7947178724), (-0.2003735076 -0.6485603202), (-0.2003735076 -0.6485603202), (-0.2003735076 -0.6485603202), (-0.3171353365 -0.7409605465), (-0.3571478486 -0.7700677306), (-0.3655409858 -0.8260344143), (-0.3651115695 -0.7822860173), (-0.4744523185 -0.8364500948), (-0.3103101202 -0.7118655816), (-0.229783102 -0.6785704764), (-0.3408308926 -0.8376376857), (-0.3503906356 -0.7826584955), (-0.3624319937 -0.7741534274), (-0.3729607694 -0.720324157), (-0.405987712 -0.7561227163), (-0.4128424302 -0.7852602996), (-0.2191626768 -0.6470582477))"
425,2022-06-18 17:00:00,"MULTIPOINT ((-0.3394900766 -0.7608628875), (-0.4619093985 -0.8675013899), (-0.346143586 -0.7591576776), (-0.165004309 -0.6260981974), (-0.3864098144 -0.7462502854), (-0.3774327783 -0.7916399351), (-0.2230267085 -0.6666154101), (-0.2318812968 -0.6523502517), (-0.1550030807 -0.6162781006), (-0.3934877933 -0.8040650547), (-0.4160124524 -0.8172851998), (-0.4083434524 -0.8087500307), (-0.2292102588 -0.6735631509), (-0.2720831276 -0.7113033773), (-0.3179995331 -0.8409447486), (-0.4089199609 -0.7586665834), (-0.3325251883 -0.7610781249), (-0.4660410034 -0.8381524436), (-0.2427428031 -0.6840622202), (-0.4509852679 -0.8079788476), (-0.4341571545 -0.8182546923), (-0.4748387634 -0.8536361285), (-0.4703463713 -0.8424777566), (-0.3308114864 -0.7442242758), (-0.4049287136 -0.8223447998), (-0.4473433049 -0.8554643652), (-0.3318316556 -0.7603165384), (-0.2569568856 -0.6935682527), (-0.280014605 -0.8355496858), (-0.4404325331 -0.8420844163), (-0.2487402233 -0.6880532625), (-0.3358721622 -0.7102880479))"
426,2022-06-18 18:00:00,"MULTIPOINT ((-0.271636636 -0.6818057736), (-0.3424760548 -0.7632213797), (-0.234448527 -0.6799758678), (-0.4154317421 -0.8205007674), (-0.3495126715 -0.7096657011), (-0.3533755708 -0.7662871573), (-0.3458294953 -0.7248293015), (-0.2688423903 -0.7091270412), (-0.2375963632 -0.6785820996), (-0.3388410352 -0.7565341173), (-0.1679526498 -0.6344395873), (-0.2687214326 -0.7111950136), (-0.2538741174 -0.7052893057), (-0.3061187069 -0.8433021083), (-0.2429131839 -0.6767574392), (-0.141444685 -0.6116627445), (-0.4811850062 -0.8500824753), (-0.3324769721 -0.8232207107), (-0.4121284846 -0.7986963378), (-0.1932371209 -0.6503935043), (-0.4116136618 -0.814823768), (-0.5181536986 -0.8948652162), (-0.3484766785 -0.7811681058), (-0.4261337146 -0.8323770345), (-0.4217383808 -0.831329637), (-0.4141371755 -0.8153235647), (-0.4037441384 -0.787882787), (-0.2193104097 -0.6680189538), (-0.4004968749 -0.7594289447))"
